001446,79.9,89.0,14.5,18.5,24.6,20.3,16.7,5.1
001453,67.1,74.7,27.6,21.7,27.9,15.3,7.2,0.0
001461,84.2,93.8,12.1,13.6,20.7,30.0,23.6,0.0
001537,60.4,67.2,35.2,26.9,18.7,12.3,6.8,0.0
001545,76.3,84.9,15.1,20.1,34.0,16.1,13.2,0.6
001578,78.4,87.3,14.8,18.9,28.8,21.0,16.1,0.2
001594,85.0,94.7,9.5,15.0,27.9,21.8,25.8,0.0
001602,75.2,83.7,16.8,20.8,34.6,16.4,11.1,0.2
001628,74.6,83.0,21.3,18.9,22.5,18.9,18.1,0.2
001644,95.1,105.9,3.9,8.2,16.0,26.1,41.6,4.0
001677,91.5,101.9,9.1,8.1,13.0,24.4,45.0,0.3
001693,80.2,89.3,16.8,15.9,20.1,20.7,26.5,0.1
001701,78.2,87.0,13.7,19.7,34.4,16.9,15.1,0.0
001735,99.3,110.6,1.4,5.4,12.9,24.1,53.6,2.5
001743,92.4,102.8,5.0,10.5,19.3,25.3,40.0,0.0
001750,88.6,98.7,4.8,13.1,36.2,22.6,19.3,4.0
001768,84.8,94.4,11.8,12.7,25.6,24.2,24.3,1.5
001792,98.2,109.4,1.5,6.0,21.0,25.0,33.8,12.6
001800,96.1,107.0,3.4,5.7,20.2,27.2,40.8,2.7
001818,90.8,101.1,8.9,8.7,16.3,24.8,41.3,0.0
001842,92.8,103.3,5.0,8.9,23.3,22.1,40.0,0.7
001859,79.1,88.0,20.2,13.9,15.3,23.9,26.7,0.0
001875,70.6,78.6,31.0,13.2,13.7,16.2,24.9,0.0
001883,60.0,66.8,31.6,27.4,24.2,10.5,3.2,1.1
001917,37.9,42.2,74.2,11.3,6.2,5.2,1.0,0.0
001925,61.9,68.9,34.1,24.2,17.7,14.5,8.7,0.0
001933,83.0,92.4,11.7,16.0,26.1,24.2,20.2,1.8
001958,83.0,92.4,9.9,17.9,31.6,17.4,21.9,1.3
001966,87.0,96.9,8.8,12.1,27.5,18.8,31.9,0.3
001982,86.0,95.7,12.8,11.7,18.3,21.1,36.1,0.0
002022,64.8,72.2,26.0,25.5,31.5,8.7,4.2,2.3
002048,57.0,63.5,42.8,21.5,19.6,10.6,5.4,0.0
002139,72.9,81.1,17.5,19.2,31.4,15.6,13.0,0.2
002147,90.1,100.3,8.7,9.5,22.0,21.6,28.6,9.1
002154,93.9,104.5,5.1,6.5,23.7,26.0,35.3,3.4
002170,83.6,93.1,13.7,13.7,20.3,23.8,28.6,0.0
002196,47.3,52.7,57.9,19.0,13.8,6.2,2.8,0.0
002220,74.1,82.5,17.3,22.5,30.5,14.0,10.0,4.5
002246,82.5,91.9,8.9,16.5,40.1,18.7,15.0,0.5
002253,82.6,92.0,10.9,16.3,29.5,24.9,17.7,0.6
002279,86.5,96.3,9.1,14.7,20.8,26.6,27.6,1.2
002303,45.6,50.8,52.1,23.8,13.1,4.4,2.4,0.0
002337,72.2,80.4,21.5,19.8,29.8,18.1,10.0,0.3
002352,66.4,73.9,33.2,18.8,18.1,14.4,13.8,1.7
002378,49.8,55.4,53.6,19.3,15.0,8.0,3.3,0.0
002436,81.3,90.5,8.0,19.7,39.2,16.6,12.7,2.7
002444,88.8,98.9,6.6,14.2,21.1,27.4,27.4,3.3
002451,86.0,95.7,11.8,12.5,19.0,24.3,32.5,0.0
002485,87.0,96.9,9.7,12.5,21.9,25.0,29.0,1.7
002493,86.5,96.3,8.7,13.6,23.8,29.5,24.2,0.2
002501,73.9,82.3,18.3,23.1,28.8,17.1,12.2,0.6
