045856,74.5,81.8,21.1,18.3,26.2,18.6,14.2,0.7
045864,76.0,83.5,17.0,22.0,25.7,19.8,14.4,0.3
045872,77.0,84.5,19.3,18.2,23.9,18.6,17.1,2.2
045880,76.4,83.9,18.1,18.4,27.1,19.3,15.8,0.1
045906,78.8,86.5,17.3,18.5,25.5,18.4,17.7,2.5
045914,71.4,78.4,22.9,22.9,22.6,17.4,13.4,0.0
045922,62.0,68.1,33.9,27.1,19.5,11.9,7.0,0.5
045948,99.2,109.0,1.7,5.9,17.8,24.8,45.7,3.9
045955,98.1,107.7,1.2,6.6,22.4,29.9,36.8,3.0
045963,93.8,103.0,4.8,9.3,23.3,23.8,37.7,0.9
045971,81.8,89.8,13.2,16.0,33.1,21.9,15.1,0.7
045997,86.4,94.8,10.8,13.3,25.6,23.0,26.0,1.1
046003,86.6,95.1,9.7,14.5,25.1,22.4,27.8,0.3
046011,71.3,78.3,23.5,20.9,27.9,16.5,10.4,0.1
046037,81.5,89.5,13.2,17.5,25.2,20.7,22.5,0.0
046045,76.7,84.3,17.1,20.2,29.2,18.3,14.7,0.1
046060,79.4,87.2,14.1,20.4,27.5,20.8,15.9,0.9
046078,70.6,77.5,23.7,22.6,24.9,16.1,11.7,0.2
046094,73.0,80.2,21.6,21.8,27.3,16.9,12.1,0.1
046102,77.8,85.4,18.1,18.3,25.1,18.4,17.4,2.2
046110,87.6,96.2,11.1,12.2,21.6,20.7,29.6,4.3
046128,80.4,88.3,15.3,17.0,25.8,21.2,19.5,0.7
046136,62.2,68.3,34.8,24.1,23.5,11.3,6.3,0.0
046144,89.3,98.1,7.6,11.7,25.9,24.1,30.2,0.1
046151,80.0,87.9,15.3,17.5,28.5,19.7,17.6,1.2
046177,72.8,79.9,21.1,23.1,27.5,16.6,11.5,0.1
046193,81.3,89.3,13.5,18.3,26.5,21.1,19.9,0.4
046201,79.5,87.3,14.4,20.4,25.6,21.4,17.0,0.9
046219,89.6,98.4,7.7,12.4,25.8,23.9,26.7,3.4
046235,75.1,82.5,20.4,19.3,27.9,19.1,13.2,0.0
046243,74.1,81.4,21.1,20.9,25.5,16.7,15.1,0.4
046250,76.7,84.2,17.8,20.0,28.4,19.6,14.0,0.1
046268,76.4,83.9,18.8,19.0,27.7,17.6,15.2,1.2
046276,80.0,87.8,15.3,17.9,28.4,19.6,18.8,0.0
046284,80.9,88.9,15.7,16.3,25.7,20.9,21.1,0.3
046300,78.3,86.0,17.6,17.7,26.2,19.3,18.3,0.6
046318,82.1,90.1,14.1,15.2,26.3,21.1,21.9,0.9
046326,72.3,79.4,23.4,21.8,22.9,16.3,15.1,0.3
046334,77.6,85.2,18.6,17.7,26.8,18.6,18.1,0.1
046342,82.3,90.4,15.1,17.0,22.8,17.9,21.3,5.9
046359,78.6,86.3,18.7,16.5,23.9,18.8,21.0,0.8
046367,87.5,96.0,8.3,14.4,27.4,23.0,23.6,3.0
046383,82.5,90.6,13.5,16.5,26.4,21.9,20.7,1.0
046391,84.1,92.3,11.0,16.2,27.8,22.3,21.2,1.3
046409,75.1,82.5,21.5,19.8,21.9,17.7,18.7,0.3
046425,84.0,92.2,11.4,16.8,26.8,22.2,21.5,1.3
046433,84.6,92.9,11.6,14.5,27.3,22.9,22.9,0.6
046441,65.3,71.7,27.7,25.5,23.1,13.2,8.7,0.0
046458,81.3,89.2,13.9,16.5,32.5,19.6,16.7,0.8
046474,78.4,86.1,15.4,21.0,28.4,17.3,17.5,0.4
046482,76.7,84.2,18.7,19.3,27.6,17.8,16.0,0.4
046508,85.6,94.0,12.2,13.7,23.2,23.1,27.1,0.8
046516,83.9,92.1,11.9,16.1,27.7,21.7,20.8,1.8
046524,76.2,83.6,20.1,19.0,24.4,18.3,17.1,1.0
046557,93.4,102.5,6.4,10.2,18.1,24.1,37.2,4.0
046565,93.5,102.6,4.1,9.8,25.8,25.7,32.9,1.6
046573,85.3,93.7,10.8,14.3,27.0,22.4,22.0,3.0
046581,97.2,106.8,4.6,7.2,16.0,20.3,45.4,6.4
046599,60.6,66.5,37.2,23.1,24.2,9.7,5.4,0.0
046607,102.8,112.8,1.9,3.4,10.4,18.5,58.1,7.4
046623,87.4,95.9,8.8,13.2,28.0,25.2,24.7,0.0
046631,88.6,97.3,8.2,13.4,24.8,24.4,28.6,0.7
046649,87.5,96.1,7.9,15.4,26.3,23.3,26.4,0.6
046672,80.3,88.2,14.8,19.0,25.4,19.8,21.0,0.0
046680,91.1,100.0,6.2,9.8,27.3,29.9,26.8,0.0
046706,88.5,97.2,7.0,12.9,27.9,25.0,25.8,0.8
046714,86.6,95.0,10.0,13.5,28.2,24.0,22.5,1.8
046722,86.2,94.6,10.7,14.2,26.1,23.0,21.8,4.1
046748,86.6,95.1,10.2,13.1,24.9,22.4,27.3,1.4
046755,89.0,97.7,9.3,12.1,23.2,21.7,29.0,4.5
046763,94.6,103.9,5.6,7.8,19.0,23.3,40.7,3.2
046789,87.4,96.0,8.9,14.0,26.0,24.0,25.7,1.3
046805,82.7,90.8,12.9,16.7,26.8,22.7,20.2,0.6
046813,79.0,86.7,17.2,16.6,28.1,19.8,17.5,0.6
046821,80.7,88.6,15.7,15.5,27.4,21.4,18.5,1.1
046847,74.1,81.4,19.6,20.8,27.4,16.3,14.1,0.5
046854,80.5,88.4,14.1,18.9,26.6,22.5,17.4,0.4
046862,85.0,93.4,10.2,16.1,25.4,23.1,23.4,1.4
046870,81.5,89.5,14.1,16.5,28.5,20.8,19.5,0.5
046888,80.8,88.7,13.9,19.1,26.9,19.9,19.2,0.9
046896,82.8,90.9,14.7,14.9,23.8,19.5,23.1,3.4
046904,74.4,81.7,21.3,19.0,27.0,17.0,14.2,0.9
