012757,Furry Elementary School,494,94.5,2.9,10.7
012765,Prairie Run Elementary School,352,94.0,3.9,10.2
012773,Galion High School,392,91.9,8.1,23.8
012781,Galion Middle School,343,91.9,10.9,26.2
012799,Gallia Academy High School,434,88.6,13.4,38.5
012823,Wiggin Street Elementary School,216,95.2,3.6,6.3
012849,Garaway High School,436,95.7,4.3,7.3
012856,Baltic Elementary School,138,96.2,2.1,3.6
012867,Townsend Community School,395,81.9,48.3,39.8
012898,Garfield Elementary School,536,89.1,6.2,37.4
012905,Van Wert Early Childhood Center,353,92.9,8.8,23.3
012922,Garfield Elementary School,432,86.2,9.6,49.5
012924,DECA PREP,940,92.1,3.4,27.4
012963,Garfield Elementary School,265,85.5,17.1,57.2
012971,Garfield Elementary School,205,89.4,14.2,39.4
013034,Village Preparatory School Woodland Hills,492,85.8,4.7,58.1
013060,James A Garfield Elementary School,666,93.0,6.6,19.0
013078,Garfield Elementary School,332,94.5,6.7,11.5
013102,Garfield Middle School,788,89.6,14.9,36.1
013110,James A Garfield High School,329,92.1,5.0,23.8
013124,Massillon Intermediate School,898,90.3,9.5,33.2
013126,Kleptz Early Childhood Learning Center,873,93.0,9.9,22.3
013128,Garfield Community Learning Center,866,78.2,20.1,71.9
013132,Lake Erie College Preparatory School,279,82.6,23.4,63.9
013136,Garfield Heights High School,859,78.1,9.4,72.0
013144,Garfield Heights Middle School,559,83.4,16.0,61.4
013147,STEAM Academy of Warrensville Heights,342,84.0,18.4,61.3
013148,Stepstone Academy,192,84.4,23.0,66.9
013170,The Brilliance School,230,86.6,45.5,57.8
013175,SunBridge Schools,255,83.1,10.6,69.4
013177,James A Garfield Middle School,167,92.8,7.4,23.3
013184,Hyde Park School,624,95.0,7.0,9.7
013193,Gates Mills Elementary School,120,93.9,18.0,17.4
013195,Ann Jerkins-Harris Academy of Excellence,130,91.3,30.0,35.2
013199,Cleveland Preparatory Academy,117,76.0,41.4,81.9
013219,Geneva High School,634,88.1,5.3,41.0
013227,Geneva Middle School,440,90.6,6.6,32.5
013231,National Inventors Hall of Fame STEM HS at Robinson CLC,311,92.9,2.2,22.2
013232,A+ Children's Academy,98,81.1,33.1,67.6
013243,Genoa Area High School,302,93.4,4.0,15.4
013249,Academy for Urban Scholars Youngstown,374,90.2,43.8,48.4
013250,Genoa Area Middle School,279,94.3,5.5,14.9
013253,Ohio College Preparatory School,164,86.3,27.5,56.9
013254,Akron Preparatory School,352,82.6,26.0,69.0
013255,Canton College Preparatory School,398,86.7,22.0,54.4
013268,Southway Elementary School,467,94.3,6.9,14.2
013276,George H Gerke Elementary School,244,92.1,8.6,22.1
013284,Highview 6th Grade Center,426,90.3,16.7,37.5
013292,George Washington Carver,341,85.9,15.3,57.0
013298,Western Primary,256,91.8,11.2,26.9
013322,Westbrooke Village,331,91.2,15.9,31.6
013326,Georgetown Jr/Sr High School,374,93.0,8.8,21.3
013334,Georgian Heights Alt Elementary School,481,90.5,15.5,33.7
013367,Valley View Middle School,386,93.9,6.0,17.0
013409,Gibbs Elementary School,363,92.6,17.7,22.0
013425,James J Hilfiker Elementary School,365,95.5,3.6,7.0
013433,Gibsonburg High School,189,94.2,5.0,15.2
013458,Pandora-Gilboa Middle School,153,96.2,3.8,4.6
013482,Girard Sr High School,412,88.5,7.0,43.7
013508,Glandorf Elementary School,493,96.8,0.6,1.1
013532,West Clermont High School,1958,88.8,7.4,40.4
013581,Glendale Elementary School,272,94.4,19.5,12.8
013599,Glendale-Feilbach Elementary School,332,90.8,14.4,31.9
013607,Glendale Primary School,318,91.4,14.5,31.2
013615,Glenford Elementary School,323,93.5,8.5,17.2
013656,John Glenn High School,525,92.4,5.8,23.7
013680,Glenville High School,334,65.0,30.4,87.1
013706,Glenwood Elementary School,285,88.6,13.3,37.1
013730,Glenwood High School,148,93.1,12.3,19.2
013755,Trimble High School,170,87.1,13.5,51.6
013771,Glover Community Learning Center,347,87.9,14.6,48.8
013797,Goldwood Primary Elementary School,573,95.5,3.9,5.2
013839,Gordon Dewitt Elementary School,361,94.2,6.4,15.2
013847,Halle,435,81.6,22.5,60.7
013862,Fayette Elementary School,219,94.9,5.1,8.2
013864,Cincinnati Technology Academy,144,86.9,16.9,53.9
013870,Fayette Jr/Sr High School,110,91.7,7.8,26.5
013896,Gorrell Elementary School,338,92.3,10.2,26.5
013912,Marr/Cook Elementary School,654,94.0,9.2,14.6
013920,Goshen High School,735,93.6,6.3,14.6
013929,Trebein Elementary School,833,94.9,2.0,8.4
013930,Global Impact STEM Academy,670,93.3,2.7,19.1
013938,Goshen Lane Elementary School,454,94.2,7.9,12.5
013946,Goshen Middle School,638,92.3,8.4,22.5
013957,Trotwood-Madison Middle School,532,87.5,21.8,46.8
013962,Liberty Preparatory School,48,71.4,44.4,82.4
013994,"Albert Einstein Academy for Letters, Arts and Sciences-Ohio",282,89.2,19.8,36.6
013995,NORTHRIDGE MIDDLE SCHOOL,355,88.0,13.1,48.7
013999,Rise & Shine Academy,94,89.6,10.9,40.4
014001,Walter Kidder Elementary School,494,94.4,8.5,10.8
014027,Graham High School,365,94.7,8.0,7.1
014035,Graham Elementary School,739,94.2,6.6,12.3
014054,Smith Intermediate School,649,93.4,7.4,17.7
014065,Lincoln Park Academy,222,81.2,30.0,67.3
014066,Main Preparatory Academy,98,81.0,29.1,75.0
014067,Ohio Construction Academy,120,67.1,34.2,67.0
014076,Otsego Elementary School,789,95.2,5.0,8.5
014084,Grand Valley Middle School,170,93.4,6.2,18.2
014089,Indian Creek Middle School Grades 5 & 6,263,88.0,8.0,47.6
014090,Eastland Preparatory Academy,222,73.3,30.2,81.7
014091,Hope Learning Academy of Toledo,57,90.4,8.2,35.4
014092,Grand Valley High School,240,89.1,6.1,38.5
014100,Grandview Heights High School,326,94.3,1.5,11.6
014118,Larson Middle School,455,94.9,0.0,6.1
014121,Imagine Leadership Academy,144,91.0,20.2,31.8
014139,Imagine Columbus Primary Academy,270,91.0,18.5,28.0
014142,Grant Elementary School,321,95.7,4.7,9.7
014147,East Preparatory Academy,206,83.1,20.9,67.8
014149,Dayton SMART Elementary School,95,89.9,16.0,40.2
014175,Grant Elementary School,520,92.6,6.0,19.9
014187,East Academy,205,80.7,36.4,67.2
014188,Discovery Academy,309,86.5,17.3,55.3
014189,West Park Bilingual Academy,209,82.7,28.9,61.2
014231,Bio-Med Science Academy STEM School,907,91.9,5.6,26.3
014241,Granville Elementary School,661,95.0,2.5,7.2
014258,Granville High School,805,93.5,0.9,15.8
014259,Eisenhower Intermediate School,494,94.2,2.8,16.3
014316,Elgin Middle School,255,90.9,10.3,27.2
014324,Green Elementary School,317,93.4,7.0,17.1
014332,Green Elementary School,317,94.2,7.9,16.0
014340,Green Elementary School,253,92.7,12.0,23.2
014365,Green High School,1116,93.1,3.5,18.8
014373,Green High School,201,93.5,10.3,19.5
014399,Green Springs Elementary School,431,94.4,4.5,12.3
014423,Green Valley Elementary School,370,93.9,4.5,15.8
014431,Greenbriar Middle School,1049,91.8,8.2,26.8
014456,Green Middle School,252,94.4,2.7,11.8
014467,United Schools Columbus,822,85.9,20.5,54.2
014480,Greeneview Middle School,441,93.4,4.6,18.7
014498,Greeneview High School,386,92.5,7.2,26.9
014514,Greenfield Elementary School,564,93.8,7.1,13.8
014522,South Range Middle School,399,94.7,2.2,10.8
014548,Winton Woods Middle School,600,89.6,13.9,38.1
014563,Greenmont Elementary School,265,93.4,10.4,16.2
014571,Greenon High School,395,91.8,12.4,25.7
014597,Greensview Elementary School,482,96.1,1.4,3.1
014613,Greenview School,637,91.3,8.8,33.5
014621,Greenville Senior High School,752,91.2,11.2,26.6
014639,Greenville Middle School,652,92.6,8.5,20.4
014654,Greenwood Early Learning Center,374,94.0,7.4,11.8
014678,Mechanicsburg Middle School,175,92.8,9.0,18.2
014688,Grove Patterson Academy Elementary School,371,95.3,2.5,8.9
014691,Marysville STEM Early College High School,467,92.5,4.7,24.8
014696,Groveport Elementary School,478,93.3,11.5,16.3
014704,Groveport Madison High School,1818,86.4,18.9,43.1
014712,Groveport Madison Middle School Central,489,91.4,12.7,28.0
014720,Grover Hill Elementary School,216,96.0,7.0,5.6
014787,Gurney Elementary School,479,94.6,3.3,8.6
014795,Badger Elementary School,250,93.5,5.4,15.0
014803,William S Guy Middle School,242,91.2,11.5,30.2
014830,Utica Shale Academy of Ohio,148,90.8,39.5,24.0
014845,Riverview Elementary School,619,93.6,6.7,16.9
014878,South Elementary,225,93.7,9.9,10.8
014886,Hamersville Elementary School,562,93.2,8.8,18.7
014902,Hamilton STEM Academy (K-6),374,81.8,18.5,59.9
014904,T2 Honors Academy,126,90.8,13.7,37.4
014910,Hamilton Elementary School,1034,91.6,14.6,27.8
014918,Cleveland High School for the Digital Arts,297,77.3,11.7,67.7
014919,John F Kennedy High School,606,60.7,26.5,93.3
014920,Bard Early College Cleveland,344,88.0,2.2,51.1
014927,Steel Academy,89,78.6,33.0,63.6
014936,Leverette Elementary School,469,86.4,11.0,48.3
014943,Valley STEM+ME2 Academy,197,90.6,10.8,31.2
014944,Hamilton Township High School,830,87.6,13.2,43.7
015032,Hanby Building Elementary School,360,95.3,1.1,6.3
015040,The Early Learning Academy,390,90.5,12.3,34.9
015073,Hannah Gibbons-Nottingham Elementary School,219,87.1,12.8,46.0
015081,Hannan Trace Elementary School,244,92.8,8.8,20.5
015099,South Gallia High School,121,89.6,9.3,41.6
015107,River Elementary School,284,91.6,5.0,26.6
015123,Harter Elementary School,397,92.9,10.2,19.9
015131,Kenton Elementary School,1023,94.0,7.2,13.2
015137,School of Innovation,448,94.0,0.4,14.8
015142,New Albany Intermediate School,1146,95.6,4.3,6.1
015149,Hardin Houston Elementary School,393,94.9,7.4,9.3
015151,Woodmore Middle School,271,95.4,5.0,6.5
015156,Houston High School,259,93.7,6.8,17.8
015164,Hardin Northern Elementary School,209,94.8,6.0,9.6
015172,Hardin Northern High School,166,94.2,5.8,15.5
015180,Harding Middle School,779,94.4,9.6,5.7
015198,East Portsmouth Elementary,139,89.6,28.6,45.9
015206,Harding Elementary School,337,85.2,23.8,57.8
015214,Harding High School,853,87.1,19.6,44.7
015222,Warren G Harding High School,1177,81.3,15.3,56.8
015234,Zenith Academy West,161,98.7,30.6,0.9
015237,Flex High School,384,68.6,53.0,82.6
015261,Citizens Academy Southeast,588,87.5,13.4,46.4
015289,Harman Elementary School,401,95.8,1.5,2.6
015297,Marietta Elementary School,622,92.8,8.1,19.8
015313,Miller Elementary School,286,94.9,5.8,10.5
015327,Berkshire Elementary,510,93.7,5.7,14.2
015329,iSTEM,154,91.8,14.7,24.5
015344,Tri-State STEM+M School,87,93.6,10.8,20.0
015347,Harris/Jackson Community Learning Center,480,92.8,12.6,24.1
015396,Harrison Elementary School,571,93.9,4.0,16.0
015404,Riverview Elementary School,630,91.6,11.7,26.8
015461,Virginia Stevenson Elementary School,288,91.0,8.5,33.4
015495,STEAMM Academy,470,90.3,15.0,32.5
015529,Hartwell School,445,91.6,24.0,29.9
015545,Harvard Elementary School,265,91.4,8.1,32.2
015560,Harvey High School,759,90.8,15.6,31.8
015578,Harvey Rice Elementary School,463,81.6,21.6,68.7
015598,John Marshall School of Engineering,471,75.8,18.3,72.2
015599,John Marshall School of Business and Civic Leadership,481,74.2,10.1,81.6
015600,John Marshall School of Information Technology,463,75.4,12.8,76.2
015602,Hastings Middle School,753,95.5,1.2,7.0
015610,Hatton Community Learning Center,429,89.8,8.1,38.3
015636,Hawkins Elementary School,362,91.9,14.9,25.9
015651,Hawthorne Elementary School,520,94.7,8.0,13.1
015709,Beacon Academy,198,85.5,20.2,53.6
015710,Bridge Gate Community School,217,82.0,42.1,59.1
015712,Euclid Preparatory School,371,82.9,24.1,62.4
015713,East Branch Preparatory AcademydbaWright Preparatory Academy,186,84.9,28.2,64.1
015714,Dayton Athletic Vocational Academy,87,72.7,32.1,85.4
015719,Hillsdale PK-6,547,94.9,2.9,7.6
015722,Village Preparatory School Willard,432,86.7,11.8,52.4
015723,Northgate Intermediate,274,90.8,15.0,30.8
015724,Allen East Middle School,336,93.7,2.9,16.0
015734,Southview Middle School,411,82.1,14.0,62.7
015735,Hayward Middle School,360,85.9,13.1,49.7
015737,Global Ambassadors Language Academy,281,91.1,15.3,32.5
015741,Westwood Preparatory Academy,339,--,.,NC
015743,Hazel Harvey Elementary School,308,94.7,5.4,9.5
015745,Springmill STEM Elementary,249,93.0,9.2,20.7
015759,Bolton Crossing Elementary,714,92.3,8.3,22.6
015792,Heath High School,441,91.6,6.3,26.5
015818,George Hays-Jennie Porter School,270,82.8,11.1,64.1
015826,Lakewood Elementary School,419,93.6,11.4,14.8
015842,Cleveland Heights High School,1589,84.4,15.1,56.8
015933,Herberich Primary Elementary School,256,94.4,4.9,14.3
015966,Heritage Hill Elementary School,412,93.5,11.8,17.8
015974,Heskett Middle School,589,89.5,12.7,36.1
015990,Heywood Elementary School,269,92.5,12.3,23.8
016006,Hiawatha Elementary School,308,93.2,4.1,17.2
016012,Hull Prairie Intermediate School,922,95.4,3.3,7.2
016030,Hicksville Elementary School,379,95.4,5.6,6.4
016048,Hicksville High School,207,93.1,5.1,21.2
016055,Southeastern Middle School,278,91.6,9.0,26.9
016089,Washington Primary Elementary School,511,92.5,7.3,24.6
016113,Highland Elementary School,326,80.7,26.1,64.8
016121,Highland Elementary School,286,95.0,1.7,9.0
016154,Highland High School,968,94.3,2.1,13.6
016162,Highland High School,463,93.2,3.8,16.6
016188,Sam Salem Community Learning Center,363,90.1,8.4,39.5
016220,Hiland High School,360,94.3,2.5,14.4
016253,David Hill Community Learning Center,355,87.1,17.6,51.2
016261,Richfield Elementary School,702,94.6,4.2,8.5
016287,Scioto Darby Elementary School,385,95.6,2.0,6.2
016303,Hilliard Davidson High School,1770,93.3,3.0,16.2
016311,Hilliard Heritage Middle School,777,93.6,2.8,14.8
016337,Hills Elementary School,379,90.2,7.9,35.3
016345,Hillsboro High School,538,90.1,9.7,37.2
016352,Hillsdale 7-12,347,94.4,3.8,11.0
016360,Independence Primary School,440,94.8,2.4,8.6
016378,Hillside Middle School,720,92.4,7.5,23.4
016386,Hilltonia Middle School,396,77.5,25.9,72.4
016402,Hilltop Elementary School,274,95.1,0.7,6.8
016427,Lincoln West School Of Global Studies,284,72.0,27.4,79.5
016428,Hilltop Elementary School,304,93.8,14.7,14.4
016429,Lincoln West School of Science & Health,207,79.4,14.5,65.6
016436,Hilltop High School,205,93.7,6.0,18.2
016444,Hill View Elementary School,344,94.0,4.3,16.1
016476,Fairfield Compass Elementary,687,94.2,9.6,16.0
016477,Hinckley Elementary School,383,95.6,0.8,4.8
016519,Evanston Academy,238,86.0,14.5,52.5
016535,Holden Elementary School,223,93.5,19.4,19.3
016543,Dr John Hole Elementary School,379,95.5,4.4,7.2
016550,Holgate Elementary School,164,96.3,0.0,1.6
016568,Holgate High School,216,95.2,2.3,7.7
016576,Holland Intermediate School,459,92.7,6.7,21.8
016584,West Carrollton Intermediate School,451,91.4,9.2,25.7
016618,Roy E Holmes Elementary School,568,92.3,8.5,23.9
016642,Wynford Elementary School,567,94.3,5.9,12.1
016672,Miami School,151,49.8,30.3,83.7
016701,Spencer Center for Gifted and Exceptional Students,372,92.1,1.8,25.6
016702,Rising Stars at Carthage,243,91.8,46.6,26.7
016703,Leap Academy at North Fairmount,332,87.8,10.6,48.1
016725,Hook Elementary School,273,94.1,8.4,15.2
016733,Mt. Healthy South Elementary School,600,87.5,21.3,47.2
016758,Hoover High School,1417,93.7,3.9,18.5
016786,Ranger High Tech Academy,258,94.9,0.0,9.3
016796,Richmond Heights Middle School,134,93.8,11.2,17.5
016804,Wilson Alternative School,102,71.6,24.2,83.8
016805,Volney Rogers Elementary at McGuffey,572,87.1,18.1,50.6
016808,Hopewell-Loudon Local Elementary School,394,95.2,0.8,10.8
016812,SMART Academy,94,88.5,13.7,41.4
016816,Hopewell-Loudon Local High School,325,95.9,1.6,6.3
016824,Hopewell Early Childhood School,726,94.7,8.2,11.9
016829,South Columbus Preparatory Academy at German Village,265,79.4,30.5,79.0
016832,Hopkins Elementary School,456,94.9,3.8,7.5
016836,Kids Care Elementary,164,89.6,19.3,39.4
016837,Orchard Park Academy,375,91.1,15.2,32.5
016840,Horace Mann Elementary School,389,90.9,15.4,31.6
016843,Citizens Leadership Academy East,343,86.6,6.1,55.9
016849,Liberty High School,356,49.7,45.3,97.0
016850,Cincinnati Achievement Academy,137,79.9,24.5,69.8
016882,Rhodes School of Environmental Studies,319,70.7,17.1,82.5
016883,Rhodes College and Career Academy,561,76.1,14.5,80.5
016885,John Adams College & Career Academy,436,65.7,20.9,80.9
016886,Campus International High School,207,74.8,23.6,75.8
016887,Davis Aerospace & Maritime High School,248,75.8,11.3,73.7
016889,Monroe Junior High School,428,94.6,4.2,12.1
016890,Ferguson Hall Freshman School,619,93.3,4.0,19.4
016912,AIM Academy @ Belden,265,93.0,10.6,18.8
016916,Clifton Area Neighborhood School,337,90.7,19.1,29.1
016928,Bridges,17,92.1,5.0,28.3
016936,Lima Ridge Elementary,747,95.7,5.5,6.2
016941,Olentangy Berlin High School,1747,94.0,3.1,13.6
017004,Howland High School,674,90.0,5.4,31.8
017012,Howland Middle School,691,91.7,4.6,27.1
017046,Hubbard High School,518,91.1,4.3,27.9
017053,Huber Ridge Elementary School,462,93.8,9.6,18.7
017079,Ellsworth Hill Elementary School,616,95.1,1.4,7.7
017087,Hudson Middle School,1028,95.1,1.7,9.1
017095,Hudson High School,1360,94.6,2.7,11.4
017129,Hunter Elementary School,220,92.7,6.5,18.8
017137,Huntington Elementary School,404,92.3,8.1,23.9
017145,Huntington Elementary School,510,94.1,7.9,11.7
017152,Elm Street Elementary School,424,92.4,20.3,22.4
017160,Huntington High School,245,90.0,11.5,33.7
017178,Cardinal Elementary School,390,92.5,12.5,18.7
017190,William Rainey Harper,434,95.4,7.0,13.5
017194,Huron High School,343,94.3,6.0,13.3
017199,I Promise School,470,88.9,5.0,42.6
017212,Empowered by the Arts Academy,167,66.9,41.6,97.2
017228,Huy/A.G. Bell Elementary School,456,86.9,14.2,46.3
017233,Great River Connections Academy,1521,93.0,38.5,15.5
017251,Hyre Community Learning Center,657,85.3,10.4,51.8
017259,Montgomery Preparatory Academy,220,81.5,31.9,76.0
017269,Northmor Elementary School,535,93.5,9.1,17.6
017270,Lorain Bilingual Preparatory Academy,251,88.5,17.4,45.9
017274,Mount Auburn Preparatory Academy,360,81.3,30.9,72.9
017275,AchievePoint Career Academy - Cincinnati,292,67.7,50.9,92.1
017285,Independence High School,276,92.7,0.3,24.1
017293,Independence Middle School,299,94.8,1.7,9.4
017301,Indian Hill High School,611,93.3,1.2,18.9
017306,Chardon Early Learning Center,213,93.4,9.4,16.2
017307,East Franklin Elementary School,261,92.4,10.3,25.4
017308,Columbus Africentric Early College Middle School,197,82.3,5.8,68.9
017325,NCS Digital,174,86.8,23.5,42.0
017335,Indian Lake Middle School,388,94.5,7.1,12.1
017343,Indian Lake High School,388,93.7,5.7,16.8
017350,Indian Riffle Elementary School,518,94.9,6.8,9.6
017353,James N. Gamble Montessori Elementary School,477,92.0,9.4,23.2
017368,Indian Run Elementary School,449,94.7,12.8,8.6
017377,Princeton Innovation Center,247,74.4,42.8,70.7
017392,Indian Springs Elementary School,398,92.4,6.1,26.3
017400,Greenon Jr. High School,226,92.2,9.6,20.5
017426,Indian Valley High School,383,93.4,5.9,18.8
017434,Indianola Informal K-8 School,719,92.6,2.6,19.4
017459,Innes Community Learning Center,677,82.0,13.0,64.3
017484,Taylor Middle School,590,93.3,5.5,18.8
017490,ReGeneration Bond Hill,223,82.6,15.2,66.1
017491,Ironton High School,325,92.4,10.9,22.2
017497,Cypress High School,232,76.1,28.1,87.7
017498,Northwest Ohio Classical Academy,596,94.4,6.2,9.8
017509,Hawthorne Elementary School,222,89.0,14.5,48.4
017520,McKinley STEM Academy,174,98.2,5.5,5.6
017533,Isham Memorial Elementary School,341,94.5,5.4,11.9
017535,Huber Heights Preparatory Academy dba Parma Academy,156,89.8,12.7,37.8
017536,Kenmore Preparatory Academy dba Toledo Preparatory Academy,363,77.8,30.8,78.6
017537,Capital Collegiate Preparatory Academy,126,78.6,39.7,68.8
017538,North Columbus Preparatory Academy,126,77.8,44.1,79.9
017541,J F Burns Elementary School,815,94.7,8.2,10.7
017574,Jackson Center Elementary School,327,95.7,6.8,8.2
017582,Jackson Center High School,177,95.4,8.3,7.6
017585,Academy of Arts and Technology,142,88.3,29.8,44.7
017615,Escuela SMART Academy,281,93.9,10.9,14.9
017640,Northeast Ohio Impact Academy,171,89.1,0.0,42.1
017643,Ohio Digital Learning School,1072,82.2,64.2,23.3
017665,McComb Local Jr/Sr High School,268,92.8,3.2,20.9
017699,Jackson-Milton Middle School,209,93.6,5.5,14.5
017756,Jackson High School,512,92.2,7.2,22.0
017764,Lakota Middle School,281,93.6,7.1,16.1
017772,Jackson High School,1819,94.6,3.7,12.6
017798,Jackson-Milton High School,161,93.2,6.0,23.2
017814,Whittier Primary School,381,94.2,9.3,12.2
017822,James Conger Elementary School,457,93.6,8.0,14.6
017897,Jasper Elementary School,479,92.7,10.8,19.9
017905,Jefferson Area Sr High School,392,91.6,6.2,27.8
017913,Jefferson Ave Elementary School,224,92.8,6.5,20.9
017939,Jefferson Elementary School,444,95.4,5.5,6.9
017947,Jefferson Elementary,646,93.7,6.3,14.0
017970,Norwood Elementary School,443,94.3,7.9,12.8
018002,National Trail Elementary School,358,94.4,6.2,11.2
018044,Jefferson Primary School,354,94.4,6.8,9.8
018051,Chardon Hills Elementary School,473,93.3,8.5,20.0
018069,Dresden Elementary School,489,94.3,6.9,13.2
018077,Jefferson Elementary School,396,92.1,4.9,24.5
018093,Bataan Memorial Intermediate School,298,94.1,7.7,13.9
018119,Westwood Elementary School,363,87.4,19.4,44.6
018127,Jefferson Junior High School,488,90.3,5.5,31.2
018135,Van Wert Elementary School,692,94.5,5.2,13.4
018150,Jefferson Jr./Sr. High School,111,85.8,24.8,55.2
018184,Jefferson High School,225,93.7,6.6,19.0
018218,Edison High School,353,94.2,4.8,11.4
018259,Jennings Community Learning Center,854,88.3,15.5,37.5
018283,Everest Elementary School,679,95.5,7.7,7.4
018291,Jerusalem Elementary School,423,94.6,3.5,9.7
018374,John E Gregg Elementary School,375,94.3,4.5,6.3
018390,John Foster Dulles Elementary School,777,94.4,4.2,11.1
018408,Cleveland Early College High,259,91.2,4.0,23.8
018424,John Muir Elementary School,530,92.3,11.2,21.1
018440,Waynedale Middle School,240,93.2,6.4,18.8
018457,Barberton Primary School,672,92.3,14.0,23.6
018465,Johnson Park Middle School,357,82.2,25.4,64.4
018473,Johnstown Middle School,395,93.9,6.4,13.9
018481,Johnstown High School,437,90.2,4.3,32.4
018507,Jonathan Alder High School,586,92.9,5.0,22.0
018523,Jones Leadership Academy of Business,191,94.1,5.2,13.8
018531,Jones Middle School,728,94.6,2.4,10.0
018564,Junction City Elementary School,420,94.0,5.3,14.2
018572,Fairless Middle School,288,91.7,7.6,32.0
018580,Kae Avenue Elementary School,659,91.9,18.3,26.9
018598,Kalida Elementary School,204,96.8,1.0,2.0
018606,Kalida High School,390,95.5,0.5,8.9
018671,Kemp Elementary School,424,93.3,18.1,20.1
018747,J F Kennedy Elementary School,598,94.7,8.6,12.8
018754,Kensington Intermediate Elementary School,590,95.2,2.2,7.5
018770,Kenston High School,927,94.9,1.5,9.6
018788,Kenston Middle School,774,94.8,2.1,10.7
018820,Kenton Elementary School,486,91.5,13.7,33.9
018838,Arrowood Elementary,453,92.6,8.5,22.8
018846,Kenton High School,471,91.8,8.6,30.3
018853,Kenton Middle School,260,92.3,5.4,24.8
018879,Ecole Kenwood French Immersion,472,94.6,4.0,10.8
018887,Kenwood Elementary School,296,93.7,6.4,15.3
018895,Kenwood Elementary,399,89.8,14.2,38.4
018911,Kettering Middle School,978,93.7,6.0,17.5
018929,Kettering Fairmont High School,2376,93.3,4.8,20.4
018952,Keyser Elementary School,321,88.9,16.2,39.4
018960,Keystone High School,383,93.7,5.4,17.9
018984,Crestview Early Childhood Center,163,95.2,2.9,6.8
018998,Hopewell Elementary,499,94.1,13.8,15.4
019000,Kilgour School,577,95.2,1.4,7.6
019017,Abraham Depp Elementary,852,94.9,2.7,8.6
019018,Killbuck Elementary School,218,94.9,5.7,8.0
019034,Kinder Intermediate School,401,93.7,7.8,13.8
019042,King Community Learning Center,374,93.1,5.6,19.6
019075,Kings Junior High School,703,93.5,4.4,16.6
019083,Kings Mills Elementary School,575,94.6,6.8,12.6
019117,Zane Trace Middle School,387,92.6,11.2,20.3
019125,Kingsville Elementary School,391,92.5,4.6,24.3
019152,Buckeye Community School,504,80.3,41.2,61.4
019156,Quaker Preparatory Academy,133,97.3,31.7,6.7
019174,Kirkersville Elementary School,484,94.5,6.7,11.1
019190,The Bridgeport School DIstrict - Middle School,218,90.8,12.2,32.9
019192,Dr. O dell Owens Center for Learning,247,74.7,36.0,73.4
019194,Garrett Morgan School of Leadership and Innovation,419,75.9,12.4,79.3
019197,Flex High School Cleveland,131,66.4,70.3,84.3
019199,Central Point Preparatory Academy,129,73.7,51.5,83.7
019200,South Columbus Preparatory Academy at Southfield,237,86.4,16.4,54.6
019201,Franklinton Prep High School,221,40.0,54.6,99.5
019208,Kirtland Elementary School,453,95.1,3.2,6.7
019216,Kirtland High School,310,93.4,1.8,17.2
019220,North Shore High School,412,48.1,50.2,94.5
019221,Case Preparatory Academy,302,81.6,26.8,71.9
019223,Marlboro Elementary,219,94.9,4.8,7.1
019224,Kirtland Middle School,265,93.8,1.9,11.8
019226,Franklinton High School,149,84.0,23.9,60.8
019227,Dublin Preparatory Academy dba Northside Preparatory Academy,257,74.3,29.7,79.5
019235,Focus Learning Academy of Central Columbus,146,95.1,49.5,13.4
019255,Bucyrus Middle School,237,90.8,14.1,29.9
019266,Mound Street Academy,147,49.5,38.6,89.8
019273,Knollwood Elementary School,201,93.5,4.8,17.5
019281,West Branch Early Learning Center,375,94.0,5.4,15.3
019323,Kramer Elementary School,519,92.8,10.6,22.2
019331,Krout 2-3 Elementary,346,94.2,7.4,15.1
019364,River Valley High School,317,89.1,13.7,41.7
019372,Kyle Elementary School,192,93.0,12.6,20.1
019380,Lacroft Elementary School,334,90.1,8.1,36.6
019393,Eversole Run Middle School,845,94.8,2.0,9.3
019406,Cleveland School of Architecture & Design,212,86.6,7.3,48.9
019426,Dayton Career Tech High School dba Riverscape Career Tech,138,72.8,43.9,78.5
019427,Akron Career Tech High School,89,71.3,36.9,85.9
019430,Lagonda Elementary School,366,92.6,10.8,22.1
019441,Buckeye Community School - London,277,89.1,43.0,38.2
019442,Buckeye Community School - Marion,687,79.6,36.8,59.6
019447,Little Miami Early Childhood Center,770,94.1,7.8,13.7
019448,Keystone Middle School,338,91.8,4.9,25.6
019450,Youngstown Preparatory Academy,122,91.5,4.3,32.7
019459,Etna Elementary,520,94.1,6.1,13.7
019462,Ross Intermediate School,373,95.0,3.1,10.0
019466,Fort Frye Middle School,256,94.4,4.5,13.5
019474,Explorers Academy of Science and Technology,329,90.3,19.5,42.2
019478,Niles Preparatory Academy,151,90.6,11.0,33.7
019480,Shale Meadows Elementary School,686,95.5,8.2,5.9
019489,Lake Cable Elementary School,546,95.6,5.8,6.5
019511,Western Toledo Preparatory Academy,309,86.3,19.2,51.7
019514,Perry Middle School,528,93.7,7.9,17.1
019519,Preble Shawnee Middle School,406,93.9,6.2,18.5
019521,Lake Elementary School,767,93.8,5.6,13.8
019522,Mt. Healthy Early Learning Center,294,87.9,25.5,47.6
019525,World Language Middle School,526,91.1,11.4,30.6
019530,Cincinnati Classical Academy,746,94.8,3.7,10.7
019539,Lake High School,401,94.1,3.5,18.7
